text,sentiment_score,used_tokens
Outgoing @DBMgovph chief @benjamindiokno starts last press briefing as budget secretary. https://t.co/meurBoIKyC,0.296,0.08333333333333333
Outgoing @DBMgovph chief @benjamindiokno holds last Breakfast with Ben briefing before his oath-taking as new… https://t.co/1KPQgehAb6,0.296,0.0625
"Correction: 

In 1999, Diokno boosted state spending to account for 18.2% of GDP, which was among, but not the bigg… https://t.co/8SJUxcj72M",0.1901,0.09523809523809523
"In my interview with Diokno in 2016, he said he only met President Duterte before his appointment.

""I met him pers… https://t.co/akSVViT9rx",0.0,0.0
"Once Governor Diokno takes over the BSP, he will have more power on his arsenal to ensure price and financial stabi… https://t.co/bMxXc7QiJs",0.3818,0.09090909090909091
"At the @BangkoSentral, Diokno will have to manage another deficit— the current account gap, which hit 2.7% of GDP a… https://t.co/wIq7wRSlZz",0.0,0.0
"At @DBMgovph under Duterte, Diokno oversaw a rise in infrastructure spending by the gov’t. While 2018 figures are n… https://t.co/ggXE7b0LWn",0.0,0.0
"Diokno taught public finance at @Official_UPD and was a newspaper columnist.

He has criticized the previous Aquino… https://t.co/J78vwMCeuW",-0.3612,0.058823529411764705
"Last year, Diokno was also among economic officials who downplayed rising inflation, which hit a decade-high of 5.2… https://t.co/xTB0HtOEfU",0.0,0.0
"But @PSAgovph data show merchandise exports were down year-on-year in 2018, partly also as a result of the US-China… https://t.co/T9RgKFMXLq",0.0,0.05263157894736842
"Last year, Diokno was the most vocal among Duterte’s economic managers in defending a weak peso, which slumped more… https://t.co/LTWC6q7R9m",-0.4404,0.10526315789473684
"In defense, Diokno said that high spending in 2000 during Erap was needed to help Phl recover after the Asian finan… https://t.co/Eg3bGu21n1",0.4939,0.09090909090909091
"Diokno was budget secretary during the shortened term of Joseph Estrada. During his first term as budget chief, he… https://t.co/y2dMupZ8fD",0.0,0.0
"The new @BangkoSentral Governor, @benjamindiokno, has a wide experience in fiscal policy, but none in monetary poli… https://t.co/nuuHIHFgpj",0.0,0.058823529411764705
@jace_rnMD I just texted her to ask a question hahahaha,0.0,0.0
.@BangkoSentral says slower inflation as of Feb. expected. Inflaiton likely” to settle within 2-4% target this year… https://t.co/nRo2ZfDu59,0.0,0.0
"Inflation has began to ease this year, coming from a high base in 2018, when a rice supply problem and higher oil p… https://t.co/PQKc4WGpQ9",-0.0516,0.09090909090909091
More on @PSAgovph report: https://t.co/omjl58tI7z,0.0,0.2
".@PSAgovph: Inflation eases to a 13-month low of 3.8% in February due to slower food price increases.

For the firs… https://t.co/zT0BlHctgH",0.0516,0.1
@Jun_Neri HAHAHAHHA LOVE THE VIDEO SIR,0.7125,0.16666666666666666
".@DBMgovph Secretary @benjamindiokno appointed as new @BangkoSentral governor, to replace Nestor Espenilla Jr who d… https://t.co/SXzMw9cF6Q",0.0,0.0
See more: https://t.co/yxhkXp7WsA,0.0,0.3333333333333333
"Contingent debts, or those incurred by gov’t agencies and firms but guaranteed payment by national gov’t, dipped sl… https://t.co/ACNEbmDrdZ",0.0,0.0
".@TreasuryPh: National gov’t debt up 2.8% in Jan. from Dec. 2018 to P7.494tn. 

Broken down, local debts up 2.8% “d… https://t.co/Q9c3lceuAr",-0.6808,0.09523809523809523
"Candidate Toti Casino says that for him, dictator Ferdinand Marcos “is the best president.”

Marcos was named as on… https://t.co/ru7rLkcJtj",0.6369,0.05
Candidate Dan Roleda says the gaming industry “should be regulated” and hiring of foreign workers on the industry “… https://t.co/GlcxQQiWQs,0.0,0.0
"The gov’t has tried to lure more young blood to government service. But as of 2015, the average age of civil servic… https://t.co/JyJakTbkCa",0.0,0.043478260869565216
"Facts on Phl biggest employer, the national gov’t, as #Harapan2019 tackles age discrimination on jobs.

@DBMgovph d… https://t.co/bLBK4GkckX",0.0,0.0
"Candidate Dado Padilla says President Duterte should have emergency powers to solve Edsa traffic.

Duterte batted f… https://t.co/W2CnqdEK4G",-0.2023,0.1111111111111111
Phl cannot keep oil reserves and deploy them when needed because we lack sufficient facilities to keep them unlike… https://t.co/eaTPAx2R9e,-0.3182,0.1
"On #Harapan2019, candidates RJ Javellana, Ernesto Arellano suggested nationalizing back the oil industry and revivi… https://t.co/oOXIMNLylL",0.0,0.0
"@ichuvillanueva It’s 30 days Ma’am, as per the Constitution.

https://t.co/jDSs6WDfNy",0.0,0.0
The Duterte administration has been running under an old outlay for 62 days and counting.,0.0,0.0
"An enrolled bill, approved by congress, has not been transmitted to Malacanang yet so the 30-day period by which an… https://t.co/gYqJl4GXJp",0.4215,0.14285714285714285
The government’s failure to begin new public works could negatively affect the Q1 2019 GDP growth figures.,-0.1779,0.11764705882352941
"Even if President Duterte signs the outlay into law next week, the budget would still have to be published and wait… https://t.co/UPc2G7ZwgO",0.0,0.0
New public works projects by Phl national gov’t would most likely have to wait until after the May elections as the… https://t.co/jvNPW4mvGB,0.0,0.045454545454545456
"Based on the leaked loan document by senatorial candidate Neri Colmenares, Phl would borrow up to $62.06m from Chin… https://t.co/I8MZ5k6QlY",-0.3182,0.05
"As of 2018, Phl tapped $168.55m from its contract with Eximbank of China. The bank, according to @DOF_PH, would fun… https://t.co/bQ3lIUwYv4",0.0,0.0
".@TreasuryPh: In 2018, Phl nat’l gov’t debt with China accounted for 0.4% of total foreign debts at $168.55m.

Incl… https://t.co/0KeGOD5a08",-0.3612,0.1
"@birgovph @CustomsPH As % of GDP, BIR collections accounted for 11.2% in 2018, steady from previous year, despite G… https://t.co/oWw9H6Ubgn",0.0,0.05263157894736842
"While there were other factors at play like inflation that could have slowed spending and tax take, @birgovph colle… https://t.co/f1vSra43T5",0.5994,0.1
@AicaDioquino I just watched this again last night! And cried again last night! huhuhu,-0.4912,0.07692307692307693
@bea_v Aww! Get well soon!,0.3987,0.2
@dumidyeypee Hahahahhahaha,0.0,0.0
"@CleveArguelles But wait, I thought....",0.0,0.0
"RT @enchongdee777: After doing a lot of research, so far I will vote Chel Diokno for Senator #NotPaid #AkoLangTo",0.0,0.058823529411764705
RT @enchongdee777: First name on my ballot 🔘 https://t.co/JDgtHXTTut,0.0,0.0
RT @enchongdee777: 2. Colmenares 🔘 yes!,0.4574,0.2
RT @enchongdee777: Ang swerte ng bansa natin na may kandidato tayong katulad ni Gutoc... it’s time to shine a brighter light to our brother…,0.3818,0.043478260869565216
"@yolyong It’s all about money and power at the expense of people’s lives, our national territory and patrimony, and democracy as a whole.",0.0,0.0
@heyjemueltitan Love you too ❤️🙏🏻✨,0.6369,0.2
RT @ian_felix: ... The 14 people killed in an alleged anti-criminality campaign in Negros Oriental were farmers who were massacred by the p…,-0.6705,0.043478260869565216
I love straights! I actually have a lot of straight friends but................................ https://t.co/HlyvwpjI01,0.8588,0.3
"RT @dumidyeypee: 6AM: she was arrested.
8AM: she was processed and applied for bail.
11 AM: organizers want to invite her, I chose to invit…",-0.296,0.125
@ishienriquez YAS! How do you know him?,0.0,0.0
Everyone deserves yoga. 🙏🏻✨ https://t.co/VBKefkcKCr,0.0,0.0
@martinsy16 That’s Poy on the photo di ba? Haha.,0.4588,0.1111111111111111
"Fridate with the partner/boyfriend. 👬

Whatever the label is, love ko to. #LoveWins #LoveIsLove https://t.co/MhBN9A2B5n",0.6369,0.07142857142857142
@deejdiazph @TheRedWhistle Thank you memsht! #P2PAmbussador,0.4199,0.16666666666666666
"RT @fthilbay: Maria Ressa is arrested, yet again. 

When law is applied with an evil eye and an unequal hand, we stop talking about the rul…",-0.836,0.19230769230769232
@salamangkero SHEREP! Hahaha,0.5983,0.3333333333333333
@c0viee Happy anniversary bbs! Kamusta naman ang year-on-year inflation? Chz!,0.6467,0.1
Is it just me or is the term “partner”  so dry and devoid of meaning? I prefer being referred to as boyfriend becau… https://t.co/zTdN8qEIuS,0.0,0.043478260869565216
"RT @TheLaSallian: HAPPENING NOW: The graduation of the beloved University mascot, Archer, is underway at the Henry Sy Sr. Grounds. DLSU-PUS…",0.5106,0.047619047619047616
RT @mbdt_: I love @SamiraGutoc! I still remember her pleading with Congress to listen to Marawi residents while giving an emotional account…,0.8172,0.15
RT @ChipsAhoy: @dyjoice @VanessaVanjie do you think she'd like that? maybe crown her the cookie queen.,0.3612,0.0625
RT @fthilbay: Millions of Filipinos gambled the lives of thousands of fellow citizens on the promise that the war on drugs will be won in 3…,0.2732,0.11538461538461539
@martinsy16 Hunger and thirst.,-0.25,0.25
RT @ABSCBNNews: Senior Associate Justice Antonio Carpio on Friday warned that China could seize gas in Reed Bank should the Philippines be…,0.3182,0.09090909090909091
@jedsheeran13 @InigoAbellar Another more important issue is GMA’s 2019 budget which misappropriates funding for soc… https://t.co/Af2fOxYLaf,0.2716,0.125
@jedsheeran13 @InigoAbellar I respect his point and I acknowledge our difference in opinion. The Senate as an insti… https://t.co/VJWydiTCa4,0.4767,0.058823529411764705
"@lookin4waldo5 @InigoAbellar If it’s going to make legislative work more efficient, a permanent house for the upper… https://t.co/OJzZo89AxV",0.4754,0.11764705882352941
@InigoAbellar The construction of the new Senate Building will also create jobs no? And generate income for the gov… https://t.co/SPztlTqU2b,-0.0258,0.1
"I’ve always been fascinated with yoga and immunity. Last week, Princeton U researchers found out how T cells multip… https://t.co/pWOkHtSfVv",0.4767,0.05555555555555555
Our latest podcast episode is now Spotify! https://t.co/KIFPSO2FwQ,0.0,0.0
RT @SBSNews: This small group of kids started an impromptu haka in tribute to two of their peers slain in the Christchurch shooting. Soon t…,0.0,0.0
"The whole system needs to be replaced. Rolling stock, rails, and all. Hindi kasi light rail yan. Tram lang yang mga… https://t.co/4dZbL2R8ms",0.0,0.0
"RT @RodOlete: Mga mahal ko, if you know anyone who is multi-drug resistant to ARVs here in the Philippines, kindly contact me so we can lin…",0.4939,0.07692307692307693
RT @MissUniverse: “There’s something about traveling that makes you grow as a person. It’s allowed me to better understand people and be in…,0.4404,0.045454545454545456
"RT @LondonMindful: The Dalai Lama on Why Leaders Should Be Mindful, Selfless, and Compassionate https://t.co/IjFb9T62m9",0.4939,0.06666666666666667
"RT @tsaastrology: Hey. 

You might not show it nor say it. You might be trying to put up a tough front right now. You might already be feel…",-0.128,0.1111111111111111
DESIRE is the root of all problems. Charot! Congrats hehe. https://t.co/D0YuOocoXx,0.6625,0.2727272727272727
@thatonequeen I think drag queens/comedy queens are given artistic license to say anything they want so that the au… https://t.co/qLUcviTaqR,-0.1531,0.15789473684210525
@npclgs Hahahahaha!,0.0,0.0
@anchor Hi! We have an unusually high play count (10x the average) on our latest podcast episode and was wondering… https://t.co/pMAA5SOQLx,0.4534,0.09523809523809523
@npclgs Aw thank you!!! I miss you!!!,0.471,0.3333333333333333
@mr_abracia Thank you! 💕✨,0.4199,0.25
@dumidyeypee Thank you JP!,0.6514,0.5
No filter since 1985. 3️⃣4️⃣✨ #NewProfilePic https://t.co/cmckYxlgT3,-0.296,0.14285714285714285
"RT @mindbodygreen: mbg Collective member @drwillcole is explaining the connection between blood sugar imbalance, diseases like diabetes + m…",0.3612,0.05555555555555555
RT @kelvinisms: Hi guys. Doing this for my cousin BenedictBernabe and the organization that he represents. Please click the link below for…,0.3182,0.045454545454545456
"RT @cesdrilon: Sara, sorry you miss the point, it’s not the degree that’s the issue, it’s Imee lying about it! https://t.co/zlSNoR0qdz",-0.68,0.19047619047619047
"RT @alt_Imee_Marcos: Senatorial candidates WITH ONGOING CASES.

Please share for everyone to know who not to vote this May Midterm Election…",0.5423,0.14285714285714285
"RT @ChelDiokno: On preventing the laws from being bent by people in power:

We need a justice system that is independent. We need a justice…",0.5106,0.08695652173913043
RT @ChelDiokno: How can the gov’t rehabilitate beaches while refusing to do the same with human beings? I hope each of us would learn to se…,0.0516,0.08
RT @thatonequeen: I tried to tell y'all. https://t.co/c9KA3sp67z,0.0,0.0
RT @thatonequeen: I didn't even mention that members of your team would send unsolicited dick pics to cast members. https://t.co/rFtfYKBqY2,-0.5106,0.10526315789473684
Yaaass please kween! 👸🏿 https://t.co/Dyc1ICd5PP,0.3802,0.2
RT @thatonequeen: Dear queens. It's time that we do our own tour. Each girl on the tour is a producer and makes money from the sales. Not a…,0.3818,0.07407407407407407
RT @yogaforlifeph: Beyond grateful for the full class yesterday led by Yoga For Life's founders- Charmaine and Paulo. @igobeyondyoga  @yoga…,0.4588,0.05
"@martianchris Hope - Twista &amp; Faith Evans

https://t.co/efT03n461I",0.6908,0.2857142857142857
@pananaghoy @Punongbayan_ I’ll give you some stuff!!!,0.0,0.0
Report this insensitive asshole!!! https://t.co/vxMKvp5RTW,-0.4168,0.2
"AOL Strategic Planning 

#TelusInternational 
#HappyHere https://t.co/xc2ap04xgy",0.0,0.0
"@deejdiazph @havenPavfoix @TheRedWhistle Hi there! Unfortunately, shirts are not yet available. Please stay tuned for updates. Thanks!",-0.2607,0.23529411764705882
Weekend!!! 😘😘😘 https://t.co/Tn05uhDSlP,0.0,0.0
@jumongocampo Baket???,0.0,0.0
OMG! I just gave birth to twins after seeing this. Dilaan moko plssss. CHARAAAAAAT! 🤣🤣 https://t.co/uJT8dD2fRQ,0.0,0.0
@lilxdicky Lost Without You by @FreyaRidings amazing song!!!!,0.5673,0.375
@jumongocampo Sexy mo dito besh!!,0.6103,0.2
"Excited for tomorrow’s beach rampaaaa with other leaders. 😘😘😘 

🏖🏖🏖",0.34,0.1
"@jumongocampo Same with everybody else, I guess. :)",0.4588,0.14285714285714285
"Bringing #SaveSexyAtWork to Transcom Bacolod &amp; Iloilo. 

PS. I can go home at the same time. Its been more than a y… https://t.co/zTIP3ZqaTE",0.0,0.047619047619047616
"After seeing that SHS - no condom tweets, I’m putting this out there again. #CondomAlways https://t.co/4GlKiOMfkM",-0.296,0.06666666666666667
"Stay high, bitches! 😘

 https://t.co/7b3nBBwYCr",-0.636,0.25
@jeddsara Ready na daw sya for you @medelmarr 😍😍😍,0.3612,0.1111111111111111
"When you found friends who share the same committment &amp; passion for the advocacy.... Awesomeeeee. 

😘😘😘",0.8074,0.1875
@jumongocampo It was meant for me pala. Hahaha. 😘😘,0.5574,0.1111111111111111
Okay! I learned my lesson! Bo double shot Americano after work. Tsk.,0.3578,0.09090909090909091
"Just finished a meeting over breakfast. Yaaaaas, excited!! @TheRedWhistle #SaveSexy",0.4559,0.1111111111111111
@jumongocampo Ang freshhhh. 😍,0.0,0.0
"Don’t be afraid to burn bridges if it calls for it. 

- Kimberleh",0.0,0.0
Coz I want to go to the beach.  #NewProfilePic https://t.co/C6k3znq3U5,0.0772,0.1111111111111111
Oh how I miss @NICELtd as my WFM tool!,-0.2244,0.125
@bibo_kiddo Hahaha. There’s one in Makati Cinema Square. Look for Aida’s Manokan.,0.5574,0.08333333333333333
@jpgeroarts Hahaha. Eh baket sumakit?,0.5574,0.2
@bibo_kiddo Not a legit Bacolod Chicken Inasal!,0.0,0.16666666666666666
@geiandurano Hahaha. Flattered? lol,0.8402,0.75
"Coz they ain’t staying, bitch! https://t.co/4c1hapveFg",-0.6239,0.16666666666666666
@GreyHuMin Yiiiiiisterday once more. Cancel pag weekdays. Bad omen. Chareeeng,-0.6997,0.3
@GreyHuMin Haha. Wiiiit! Cancel. Bawal rumampa sa weekday. Charaaaat!,0.3786,0.2222222222222222
@GreyHuMin Hahahah. Cancel. Bawal.,-0.25,0.25
"@patrcktoquero Take it easy, besh. Rest if you have time then kayod ulit. Labaaaan lng. Samahan natin ng water &amp; prayers. 😘",0.4404,0.047619047619047616
@karlimutan Ooooh. Convenient!,0.0,0.0
"I need a new toy. 

The one I have has been played by so many hands and I don’t know who still wants to keep it.… https://t.co/9Zte0cgXgE",0.34,0.08695652173913043
I lambing you. 😘 https://t.co/QuYL7U5ozy,0.0,0.0
I guess everything is going according to plan. 😉,0.0,0.0
Do you really think I’m that stupid to buy your excuses? Think again! Ugh! 😉,-0.7772,0.21428571428571427
@martinsy16 Hahaha. LoL,0.7506,0.6666666666666666
Oh Monday!,0.0,0.0
"My week on Twitter 🎉: 55 Mentions, 8K Mention Reach, 156 Likes, 14 Retweets, 145K Retweet Reach. See yours with… https://t.co/cNdi6ihhr4",0.4588,0.14285714285714285
"Our biggest fans this week: @TallDarkNVM, @BEEdabida, @TheRedWhistle. Thank you! via https://t.co/hRdCzcA7Ey https://t.co/PhDdSZiIeV",0.4199,0.07692307692307693
@kyuriiie @TheRedWhistle Hahaha. 😘😘😘,0.5574,0.25
Sunday Chill Sessions with @TheRedWhistle volunteers. 😘😘😘 https://t.co/pUwi0x1SsU,0.0,0.0
Sunday Chill Sessions for @TheRedWhistle 😘😘😘,0.0,0.0
"RT @savelumadschool: Hi, a @GoGetFunding campaign was launched for the Lumad children of Bakwit School! By donating, you will be able to he…",0.2003,0.045454545454545456
Seems like people don’t change. Fuck off!,-0.3164,0.2857142857142857
"When you are trying to enjoy your Saturday night but someone messes it up! Ugh!

Nectar pa more.",-0.4912,0.16666666666666666
@jeddsara Multitasking!,0.0,0.0
@MuddyCruise You are strong. This too shall pass. 😘,0.5106,0.125
This is absurd! Discrimination comes within the community. Which is much more disgusting! Stop with all of these la… https://t.co/pz85NBokW8,-0.7754,0.15
@whatupMIGS Oooh. I’ll eat you whole though! Hahaha.,0.5983,0.125
Nectar tonight. 😘,0.0,0.0
"Oh ghaaaad, please! We would love to have you visit our country, the Philippines! Nectar of Manila is the best plac… https://t.co/tY6TH9I71Y",0.9059,0.13636363636363635
@mechasuperman You know I won’t let you!,0.0,0.0
"Ghaaaad! Its Saturday! Weekend! Hello! 

Nectar laturs? 😘",0.0,0.0
Batch 1 for today is done! @TheRedWhistle @TranscomAsiaPH #SaveSexyAtWork #TranscomCares https://t.co/YcBokfS65w,0.0,0.0
@MuddyCruise **hugs**,0.0,0.0
"We are here @TranscomAsiaPH ! 

@TheRedWhistle 
#SaveSexyAtWork
#TranscomCares https://t.co/iREUZfjWMd",0.0,0.0
@kyuriiie It wasn’t me! Haha,0.5093,0.2
@iamfivefootsix Let me know if he needs employment in Bacolod.,0.0,0.0
@domniquee21 Beauty with a purpose. Ganern.,0.5859,0.2
Happy Birthday!!! @domniquee21 https://t.co/tU04bomSEf,0.6784,0.25
@Shirtlesspinoy Beshiee @HandiDandee March 30-31!,0.0,0.0
"@jeddsara I’ll eat you whole, bebe! Hahaha. Charaaat!",0.6351,0.125
@jedz2dmax Hahaha. Super!! LoL,0.8975,0.75
RT @TheMuslimGayGuy: Woohoo! @TheRedWhistle #BeYouthForum #ScrewAIDS with our president @yogawithben &amp; the dashing @jayeff0529 at Universit…,0.5562,0.0625
Im hookt to @Netflix_PH Degrassi!!! I love how they tackled all teenage issues! On my 2nd day of watching and I’m on Season 2!,0.7482,0.043478260869565216
Will be on EOS in a couple of minutes. Cancelled my meetings from 6AM onwards. Then head to UMAK for #AllAboutUs… https://t.co/vzEn2wVUYn,-0.25,0.047619047619047616
"RT @TheRedWhistle: All set for tomorrow’s All About Us at University of Makati! 

See ya’ll Herons! 

#ScrewAIDS
#BeYOUthForum https://t.co…",0.2695,0.05263157894736842
"The last time I went home to Bacolod was Nov 2017. So its been more than a year!!! 

And I’ll be going home next mo… https://t.co/V1wILpQuFG",0.0,0.08333333333333333
@jedz2dmax @TheRedWhistle Hahaha. I need it! LoL,0.7712,0.3333333333333333
@jedz2dmax @TheRedWhistle Thank you sa coffee. 🤣🤣🤣,0.3612,0.14285714285714285
"Be YOUth Forum tomorrow for All About Us in University of Makati! 

See ya’ll there! 

@TheRedWhistle 
#ScrewAIDS… https://t.co/dKoVfYQViW",0.0,0.0
@jeddsara Why you do this to me bebe?! You always make me wet! Charaaaat! 😘,0.0,0.0
@jeddsara Yeheeey! Eggggzoited! See you bebe ha! 😘😘😘,0.5067,0.125
"@jeddsara I’m bored, bebe! Haha",0.2942,0.4
Oh Monday! I hate you! Haha,-0.3147,0.4
"My week on Twitter 🎉: 37 Mentions, 124 Likes, 34 Retweets, 270K Retweet Reach, 14 New Followers. See yours with… https://t.co/JYayOglk6C",0.4404,0.09523809523809523
@_jokyu I have milk... hahaha.,0.5574,0.25
"Our biggest fans this week: @TallDarkNVM, @j0w_sef, @_superemmannnn_. Thank you! via https://t.co/hRdCzcA7Ey https://t.co/S6Uo8PUBqL",0.4199,0.07692307692307693
Tom jones at 5AM. 🤤🤤,0.0,0.0
@rcee1221 @jeddsara G! Follow https://t.co/KE98aQF7Is,0.0,0.0
@blue_topakia69 @adidasph Woaw! @julesmaquino 😘😘,0.0,0.0
"As usual, @TranscomAsiaPH partnership for @TheRedWhistle #SaveSexyAtWork is a SUCCESS! 

Thank you to all those who… https://t.co/xNVvi2Befq",0.8034,0.125
"I love you @calumscott 😍😍

https://t.co/dMJX33mtCV",0.6369,0.2
@mechasuperman Gimme coffee. I badly need 82 ventis! Hahaha,0.2003,0.25
@kyuriiie Block me. #AlterTopTwinkNgBataan. 🤣🤣🤣,-0.4404,0.2
Woaw! 6 queens lip syncing! That was way too much to watch! Ghaaaad Mama @RuPaul is serious! @RuPaulsDragRace,-0.3544,0.058823529411764705
@Mastermind061 @jeddsara Add lng. 😘,0.0,0.0
"To all @TranscomAsiaPH employees in Pasig Site, see ya’ll later! #SaveSexyAtWork #TranscomCares

@TheRedWhistle https://t.co/k2ME5vYnlP",0.0,0.0
@jeddsara Taraaay ng chicks bebe. Ang rosey! 😘😘😘,0.0,0.0
@pb_san Budlaaaay dhay! Difyoow.,0.0,0.0
@kyuriiie Oooopsiess.,0.0,0.0
You cunts! The least that you can do is share it. Ghaaad!,-0.508,0.16666666666666666
@1991Third @JigglyCaliente @RuPaulsDragRace @manilaluzon @TheRedWhistle I kennet! I’m imagining @JigglyCaliente doing it!!! Yaaas,0.0,0.0
@1991Third @JigglyCaliente @RuPaulsDragRace @manilaluzon @TheRedWhistle Hahaha!,0.5983,0.16666666666666666
@JigglyCaliente @RuPaulsDragRace @manilaluzon Yaaaas! Let’s do that! @TheRedWhistle 😘😘😘,0.0,0.0
@jeddsara I kennet! Hahaha. 🤣🤣 https://t.co/hS4me5lwlc,0.5983,0.2
"@jeddsara I ain’t refering to your heart, bebe! 🤣🤣",0.0,0.0
WOW! Just WOW!,0.8922,0.6666666666666666
@mechasuperman Me tooooo! https://t.co/AHXdVtU3Z4,0.0,0.0
@RificThor @jeddsara We are in a small fight. Don’t meddle! Shoooo!,-0.4912,0.1
"@jeddsara Lower bebe, plithhhhh",-0.296,0.25
We did good beshie @HandiDandee #SaveSexyAtWork in DB. 😘,0.4404,0.125
Patiently waiting...😘 #BayaningPayat este #BayaningPuyat,0.0,0.0
@iamfivefootsix Yaaaas! Preach!,0.0,0.0
Can’t wait for @troyesivan on this week’s RPDR episode! https://t.co/Y6DIsFgd5D,0.0,0.0
Too early for my meeting with Deutsche Bank for a possible partnership with @TheRedWhistle #SaveSexyAtWork campaign.,0.0,0.0
The bitch is here!!!! Welcome to our country @TheBiancaDelRio 😘😘😘 enjoy you slut! Haha. 😘 https://t.co/KUwtwfCV4S,0.4153,0.3333333333333333
"What's up Herons!

All hands on deck as TRW &amp; Rotary Club of Makati West brings you ALL ABOUT US! 

MARCH 20, 2019,… https://t.co/WHtfbKA41v",0.2695,0.041666666666666664
Oh Monday shift! Ghaaaaaaad! https://t.co/Mw8IJqLwAx,0.0,0.0
"My week on Twitter 🎉: 60 Mentions, 13.7K Mention Reach, 247 Likes, 50 Retweets, 398K Retweet Reach. See yours with… https://t.co/QqXGtbGBOA",0.4588,0.14285714285714285
"@moredanman without.
.
.
.
.
.
.
.
Youuuu. 🤣",0.0,0.3333333333333333
"@mechasuperman @nokia Oh! Hahaha. Email them, bitch!",-0.1984,0.2857142857142857
@mechasuperman Ghaaaad! Ask @nokia to offer you what you declined twice. 🤣,0.0,0.0
You are backkkkk! Ghaaaad!! @lainehardymusic #AmericanIdol https://t.co/7UWA3b7NP8,0.0,0.0
"RT @TheRedWhistle: #SCREWAIDS #SaveSexy 

                       💉
              💊             💊
        💉                         💉
 
   💊…",0.0,0.0
"Our biggest fans this week: @TallDarkNVM, @MathTopStifler, @HeaterShield. Thank you! via https://t.co/hRdCzcA7Ey https://t.co/ug8HoSaNg9",0.4199,0.07692307692307693
This is awesome! #SCREWAIDS https://t.co/5KyLaj1ydv,0.6588,0.2
@kyuriiie Hahaha. Bagay kaya! LoL,0.7712,0.4
@dave46348719 @AltermrGrey @TheRedWhistle Send us a message on FB. 😘,0.0,0.0
@dave46348719 @AltermrGrey @TheRedWhistle Hey! Where are you located? You can message our facebook page… https://t.co/tpT9yGZdoS,0.0,0.0
@jeddsara Make people wet. Hahaha.,0.5574,0.2
"Weekend!!! What to do? 

Meetings... then sleeep!",0.0,0.0
@mechasuperman I’m not a good company! Coz I’m great! Charat. LoL,0.7251,0.4
"The first report of the HIV and ART Registry of the PH for 2019: 

1,249 NEW cases for Jan 2019 (highest in PH hist… https://t.co/jxSoZKqnxt",0.0,0.0
"RT @TheRedWhistle: Today we celebrate International Women’s Day. 

Here’s a write up by one of our volunteers, @MuddyCruise 

#Internationa…",0.5719,0.05555555555555555
@gentletop16 I was fvckin right!!! Hahaha,0.6679,0.2
*Red Cross Youth of UST Pharmacy Unit 😘,0.0,0.0
@jeddsara @skypenzomiguel @sultry_katsudon @BNmRU1 Whuuuut?! This ain’t real!,0.0,0.0
"Done with a very intimate talk with Red Cross Yout of UST. 

@TheRedWhistle https://t.co/LNgxmRWUcL",0.0,0.07692307692307693
@CoLdSteeL_08 OMG!!!! Yaaaaas! 🤤🤤,0.0,0.0
"Hello UST! Here for a talk about RA11166 for Red Cross Youths. 

@TheRedWhistle",0.0,0.0
"👧👱🏽‍♀️🧕🕵️‍♀️👩‍⚕️👩‍🌾👩‍🍳👩‍🎓👩‍🎤👩‍🏫👩‍🏭👩‍💻👩‍💼👩‍🔬👩‍🎨👩‍🚒👩‍✈️👩‍🚀👩‍⚖️👰👸🤶🧙‍♀️🧝‍♀️

Happy International Women’s Day!",0.6114,0.2
"@jeddsara Tired ones too, bebe. Hahaha.",0.1779,0.3333333333333333
@jeddsara I can feel it bebe! Charaat.,0.0,0.0
@_jokyu You slap someone by accident. lol,0.0772,0.42857142857142855
@jeddsara Shyeeeeet! Sherep bebe.,0.0,0.0
Ghaaaad! Its almost my 3rd week with my new job and got a commendation from my Stakeholders. “Great addition to the… https://t.co/DwMQIjh6ac,0.0,0.047619047619047616
@makatitwinktop Bawal dummy account. Charaaat.,0.0,0.0
@makatitwinktop Haha. Sabagay. lol,0.7003,0.5
Captain Marvel anyone? 😘,0.4215,0.3333333333333333
"I’m definitely watch out for you! Congrats @taloncardon 

Lots of love from the 🇵🇭🇵🇭🇵🇭 #TeamLegend #TheVoice… https://t.co/ThGi4sjKke",0.8908,0.17647058823529413
"RT @theskinsensei: Early HIV infection can have no signs and symptoms. Don't wait for signs and symptoms to appear. When they appear, usual…",-0.296,0.08695652173913043
I wasn’t expecting this! I’m shookt!,0.0,0.0
"Its within pur reach! 

#SCREWAIDS https://t.co/IBGhEG9MCi",0.1007,0.16666666666666666
@jeddsara Thats an indication na Top ka! Hahaha. True? LoL 😘😘😘,0.8832,0.36363636363636365
@SilverXXX7 @TheRedWhistle Watch out for more details. Soooon,0.0,0.125
@mechasuperman Yaaaaas. Super effective!,0.807,0.5
@mechasuperman But what he usually do is melt a bar of Kojic and drink if 8 times a day. Charaaaat! 🤣,0.0,0.0
"Want to start investing and protecting yourself now? 

Let’s talk! See the difference in this photo. 😘

#PruLifeUK https://t.co/W0BAXZXlXa",0.1511,0.05555555555555555
"We listen. We understand. We deliver. 

Let’s talk on how we can better serve your evolving health &amp; protection nee… https://t.co/eqHUcy0qcZ",0.4404,0.047619047619047616
@jeddsara @blood_suzako @Deodelacruise Viperrrrrrr.,0.0,0.0
@mechasuperman @kitoborromeo Watcha say @BBBoyfucker ?,0.0,0.0
@kitoborromeo @mechasuperman Yaaaaas! We want that! 😘😘,0.2225,0.14285714285714285
